,comment_id,video_id,comment_text,comment_published_time,comment_obtained_time,comment_like_count,comment_reply_count,spam_without_context,spam_with_context,non_english
480,Ugw6Cr827_N4obDZC_p4AaABAg,uelHwf8o7_U,19th February 2024😢,2024-02-19T18:34:46Z,2024-02-21T05:46:33Z,1,0,0,0,0
481,UgyWwnN_7kupHQwLDLF4AaABAg,uelHwf8o7_U,Whos watching in 2013?,2024-02-01T03:45:49Z,2024-02-21T05:46:34Z,1,0,0,0,0
482,UgxBiPYpjg7Aoz06lQh4AaABAg,uelHwf8o7_U,2024 still fav song🥰,2024-02-19T17:14:47Z,2024-02-21T05:46:33Z,3,0,0,0,0
483,UgwUxZOa6Dh3K-M063l4AaABAg,uelHwf8o7_U,Quilindo😘💖,2024-02-03T14:09:27Z,2024-02-21T05:46:34Z,0,0,,,1
484,Ugxucj42-7iLlqY4dCl4AaABAg,uelHwf8o7_U,2024,2024-02-06T13:46:07Z,2024-02-21T05:46:33Z,1,0,0,0,0
485,Ugwn891pkA0Nhnq5PjV4AaABAg,uelHwf8o7_U,He made a brilliant choice to put her on this song.,2024-02-21T05:01:26Z,2024-02-21T05:46:33Z,0,0,0,0,0
486,Ugw0yqVfYKDHT71ZIml4AaABAg,uelHwf8o7_U,2024... how time flies.,2024-01-28T16:06:34Z,2024-02-21T05:46:34Z,3,0,0,0,0
487,UgwidZc26Cke13Y0h-t4AaABAg,uelHwf8o7_U,Aye 2024 people over here,2024-02-14T12:51:00Z,2024-02-21T05:46:33Z,1,0,0,0,0
488,UgxZYtaACGs8OaI6WQV4AaABAg,uelHwf8o7_U,i love this song,2024-02-17T04:46:22Z,2024-02-21T05:46:33Z,0,0,0,0,0
489,Ugw72DQd0V7tj5gaar54AaABAg,uelHwf8o7_U,I think I'm seeing aporn video 😂,2024-02-18T23:00:42Z,2024-02-21T05:46:33Z,3,0,0,0,0
490,Ugwxn7XjO1iMgfNoXLl4AaABAg,uelHwf8o7_U,13 años de escucharla🥰🤗,2024-01-28T07:06:08Z,2024-02-21T05:46:34Z,0,0,,,1
491,Ugxi5w6Qvxu1NH1e92l4AaABAg,uelHwf8o7_U,Rihanna is a dumb dog this i why she got beat!,2024-02-01T03:58:49Z,2024-02-21T05:46:34Z,1,1,0,0,0
492,UgzP9RjEP0jIdoiR_VV4AaABAg,uelHwf8o7_U,"This song reminds me of 2018, those times when I listened to Rihanna singing part of the song and Eminem long rap verse of the song, how epic was it",2024-02-17T13:53:50Z,2024-02-21T05:46:33Z,1,0,0,0,0
493,Ugx9QyZvEw5_1CTiXZB4AaABAg,uelHwf8o7_U,We need more of this duo,2024-01-28T11:22:41Z,2024-02-21T05:46:34Z,0,0,0,0,0
494,UgxY2JbBXBRhr5yvV6F4AaABAg,uelHwf8o7_U,"2024 still feeling the vibe
Whose here 💥💥🔥",2024-02-03T20:01:52Z,2024-02-21T05:46:34Z,1,0,0,0,0
495,UgxHvCxf7nNd9_rkWFF4AaABAg,uelHwf8o7_U,Anyone 2025😂,2024-02-20T15:05:10Z,2024-02-21T05:46:33Z,0,0,0,0,0
496,UgymbdGTHgmHEWKrVYJ4AaABAg,uelHwf8o7_U,❤ se loco Rihanna y LOVE you,2024-02-11T19:35:24Z,2024-02-21T05:46:33Z,1,0,,,1
497,Ugy0bemwfPPuCx-5BEp4AaABAg,uelHwf8o7_U,I love Ryana ❤😂 2024,2024-02-09T08:14:54Z,2024-02-21T05:46:33Z,0,0,0,0,0
498,Ugz2vHbfymhctB_sq6R4AaABAg,uelHwf8o7_U,"It’s February 2024, let’s see how much legends are listening to this song! ❤",2024-02-09T22:14:28Z,2024-02-21T05:46:33Z,4,0,0,0,0
499,Ugxr9bUTmQDhx_Vtw9l4AaABAg,uelHwf8o7_U,کامل❤,2024-02-12T11:36:13Z,2024-02-21T05:46:33Z,2,0,,,1
500,UgyDaMuxcJYpqSdiZ314AaABAg,uelHwf8o7_U,.,2024-02-13T10:24:08Z,2024-02-21T05:46:33Z,0,0,1,1,0
501,UgwEXeOazRqnMOgvbfB4AaABAg,uelHwf8o7_U,This gives off such.... I don't know vibes. Maybe like 2000s?,2024-02-15T03:41:54Z,2024-02-21T05:46:33Z,1,0,0,0,0
502,UgzngPY3FvkvEoLfZSl4AaABAg,uelHwf8o7_U,eminem just different,2024-02-15T07:57:29Z,2024-02-21T05:46:33Z,0,0,0,0,0
503,UgzMkaTINZQq9qgQBU94AaABAg,uelHwf8o7_U,Masterpiece!🌹🔥🌹🔥🌹🔥🌹🔥🌹🔥🌹🔥🌹🔥🌹🔥🌹🔥🌹🔥🌹🔥🌹🔥🌹🔥🌹🔥🌹🔥🌹🔥🌹🔥🌹🔥🌹,2024-02-10T15:16:39Z,2024-02-21T05:46:33Z,0,0,0,0,0
504,UgwRSjdHMX046nQuNAp4AaABAg,uelHwf8o7_U,♥️♥️♥️♥️🥹,2024-01-28T16:25:53Z,2024-02-21T05:46:34Z,1,0,0,0,0
505,UgyGC-TDXhNEKiIFa_F4AaABAg,uelHwf8o7_U,This girl is looking justin baibar really beautiful 😍😍😍,2024-02-17T18:12:45Z,2024-02-21T05:46:33Z,1,0,0,0,0
506,UgwHs_QERxTwI5qZMWR4AaABAg,uelHwf8o7_U,I was i have 8 years that song and the monster plays in the radio,2024-02-19T18:44:58Z,2024-02-21T05:46:33Z,0,0,0,0,0
507,UgwcOPAtLhq6_PKq9h14AaABAg,uelHwf8o7_U,❣️❣️❣️❣️❣️❣️❣️,2024-02-10T01:30:26Z,2024-02-21T05:46:33Z,0,0,0,0,0
508,UgyFXKu7w1rkDPqN_vl4AaABAg,uelHwf8o7_U,rihanna balck ew,2024-02-03T18:51:50Z,2024-02-21T05:46:34Z,0,0,0,0,0
509,Ugz74MfC2LpbpjzNo0l4AaABAg,uelHwf8o7_U,+❤,2024-02-10T12:26:54Z,2024-02-21T05:46:33Z,0,0,0,0,0
510,Ugxfk1Sgs-OLnK08yOR4AaABAg,uelHwf8o7_U,Skylar tell your man stop tryi my to kiss me every 2 minutes every damn day. Hes been doing that before i came here,2024-01-29T00:52:51Z,2024-02-21T05:46:34Z,0,0,0,0,0
511,UgxQesPl_hVpIjkmKid4AaABAg,uelHwf8o7_U,1:08 🎉,2024-02-06T01:08:47Z,2024-02-21T05:46:33Z,1,0,0,0,0
512,UgzST8qyURAm3p_Ktp94AaABAg,uelHwf8o7_U,"Here's a nice pronoun for you,",2024-02-13T23:35:01Z,2024-02-21T05:46:33Z,0,0,0,1,0
513,Ugy1N1FR2x7hwuMh3FB4AaABAg,uelHwf8o7_U,Eminem 🔥🤙,2024-02-17T13:11:57Z,2024-02-21T05:46:33Z,0,0,0,0,0
514,UgyckjQGfFyj6tjPz2B4AaABAg,uelHwf8o7_U,We not here for her lmao,2024-02-01T19:18:03Z,2024-02-21T05:46:34Z,0,0,0,0,0
515,UgxUTXpZMqYiRB0WxXR4AaABAg,uelHwf8o7_U,"Still Playing and will be played across the years, generations till I live...Eminem Rocks!",2024-02-02T06:26:23Z,2024-02-21T05:46:34Z,67,0,0,0,0
516,UgzJjtL1yf-Lkpu-OUJ4AaABAg,uelHwf8o7_U,This song is as old as me,2024-01-31T00:58:44Z,2024-02-21T05:46:34Z,0,0,0,0,0
517,UgwZpvge7cS3LOZNtMt4AaABAg,uelHwf8o7_U,Pes2023 soundtrack,2024-02-13T20:19:08Z,2024-02-21T05:46:33Z,0,0,0,0,0
518,UgwNC3sEncHwfxJbv-R4AaABAg,uelHwf8o7_U,EEE'E LE TRIBUNAL JUGE JUSTICE SA ETE PARE  LOI VIES LIBERTE COMNDAMTION DU PEUPLE PARE LA LOI AU SOVE LA VIES DE LOI CORRIPTION PEURE AU VIES ..,2024-02-08T19:17:12Z,2024-02-21T05:46:33Z,0,0,,,1
519,UgxXVpOCJc47EX7f9nt4AaABAg,uelHwf8o7_U,2024 i still listen to this song,2024-02-10T04:03:00Z,2024-02-21T05:46:33Z,1,0,0,0,0
520,UgzEJ0Cl9CHGdLLfItR4AaABAg,uelHwf8o7_U,2024😢,2024-02-15T10:55:24Z,2024-02-21T05:46:33Z,0,0,0,0,0
521,UgzZtYwWKbMPB6FuBjx4AaABAg,uelHwf8o7_U,2024😢,2024-02-14T12:57:56Z,2024-02-21T05:46:33Z,1,0,0,0,0
522,UgymwJ_Cx6z_7nJtB0N4AaABAg,uelHwf8o7_U,🔥 IiI 🌱,2024-02-20T17:23:36Z,2024-02-21T05:46:33Z,0,0,0,1,0
523,Ugy4QwveTP2Xb5_r6rd4AaABAg,uelHwf8o7_U,Who's Here in 2024?,2024-01-28T20:44:37Z,2024-02-21T05:46:34Z,41,3,0,0,0
524,UgxyGx448tyb4uRGLsF4AaABAg,uelHwf8o7_U,Hi,2024-02-11T22:06:38Z,2024-02-21T05:46:33Z,1,0,0,0,0
525,Ugwmv8pI_Ay4qpb8enZ4AaABAg,uelHwf8o7_U,i never actually thought that megan fox was in this music video wow,2024-02-05T18:23:38Z,2024-02-21T05:46:33Z,3,0,0,0,0
526,Ugz3VGyMIhPgH6yErUh4AaABAg,uelHwf8o7_U,Ким угуп атат,2024-02-20T12:31:24Z,2024-02-21T05:46:33Z,0,0,,,1
527,UgxuWRfr6eu30tLuNcB4AaABAg,uelHwf8o7_U,2024 Presente🤩🎶,2024-02-06T14:03:07Z,2024-02-21T05:46:33Z,2,1,,,1
528,Ugw9JHRjE1O4JKRIkzB4AaABAg,uelHwf8o7_U,Where the hell is the time going? I can't believe this song is already 13 years old. It seems like it was released 2 years ago.,2024-02-13T05:44:41Z,2024-02-21T05:46:33Z,0,0,0,0,0
529,UgyuuGW49pZ6elBRPhF4AaABAg,uelHwf8o7_U,2025❤,2024-01-29T16:22:50Z,2024-02-21T05:46:34Z,1,0,0,0,0
530,UgzMA_i7bDdayLbO0Z14AaABAg,uelHwf8o7_U,Great song 🎵,2024-02-09T11:51:44Z,2024-02-21T05:46:33Z,0,0,0,0,0
531,UgzAqTQjV4Gh5sFm7KN4AaABAg,uelHwf8o7_U,"i remember watching this years ago i remember only watching it because of how cool rihanna looked here but now im back years later finally understanding the lyrics eminem wrote 
wow 

(rihanna still looks really cool)",2024-02-02T23:21:43Z,2024-02-21T05:46:34Z,0,0,0,0,0
532,UgyR6_yHJ8YmA-6Cllh4AaABAg,uelHwf8o7_U,השנה עכשיו 8/2/2024 מעניין עוד כמה זמן יגיב לי מישהו מישראל,2024-02-08T18:44:57Z,2024-02-21T05:46:33Z,2,1,,,1
533,UgxIHym2wm67Fkg3FZx4AaABAg,uelHwf8o7_U,❤️‍🩹,2024-02-02T14:13:37Z,2024-02-21T05:46:34Z,1,0,0,0,0
534,UgwUHcg3-qJBciQJtA94AaABAg,uelHwf8o7_U,"When,  i was just 10.. First Heard❤️",2024-02-04T15:02:03Z,2024-02-21T05:46:33Z,0,0,0,0,0
535,Ugz6Z0KkLrPkcJsizBp4AaABAg,uelHwf8o7_U,v,2024-01-29T19:52:56Z,2024-02-21T05:46:34Z,1,0,1,1,0
536,UgwoSh3qwhuS9ErTvCB4AaABAg,uelHwf8o7_U,Quincy it's your turn chem wrong you listen toto Quincy,2024-01-30T04:41:51Z,2024-02-21T05:46:34Z,2,1,0,1,0
537,UgxKlGwUKT41v5K3GXJ4AaABAg,uelHwf8o7_U,This song never die to me,2024-02-08T22:21:21Z,2024-02-21T05:46:33Z,1,0,0,0,0
538,UgyYLLuInb2ssIYeOud4AaABAg,uelHwf8o7_U,Ce son je peux joué à plusieurs reprises 🪴🪴🪴,2024-02-10T13:22:49Z,2024-02-21T05:46:33Z,0,0,,,1
539,Ugxm_mkszZ1jnIPqqnB4AaABAg,uelHwf8o7_U,Any one 2030😂,2024-02-19T03:17:06Z,2024-02-21T05:46:33Z,0,0,0,0,0
540,UgxEN4QuMH9nhjzQ_Md4AaABAg,uelHwf8o7_U,BATTER Revolution De America An 1903 Juge pare le Judaisme et le Juif Entre la Mort et la vie Saa ete Le perssone de pays Sets Revolution A dure Pandant 13 An il a ete suspendu le orocureur de le pays es sa ete la pays Sans Condition Sa Sa ete Donne la Culpabilite Les autre peys qui avez annonce Done notre societe America..,2024-02-08T19:26:00Z,2024-02-21T05:46:33Z,0,0,,,1
541,UgwE_C9_s98g9oAobpB4AaABAg,uelHwf8o7_U,🔥 Check out this fire EMINEM remix https://www.youtube.com/watch?v=hs6HmRsbXNU🔥,2024-02-16T08:10:25Z,2024-02-21T05:46:33Z,1,0,1,1,0
542,UgxzrtOk42i2Md3knrh4AaABAg,uelHwf8o7_U,WHO,2024-01-30T04:08:00Z,2024-02-21T05:46:34Z,2,1,0,1,0
543,Ugw2unM4RbXSK-3OGxd4AaABAg,uelHwf8o7_U,Maybe Eminems best! Debatable because he’s had so many great ones. Awesome he and Rihanna got together on this one.,2024-01-30T00:37:07Z,2024-02-21T05:46:34Z,0,0,0,0,0
544,UgxK2o08TaqFtAIWJRx4AaABAg,uelHwf8o7_U,That's how far domestic can go...,2024-02-11T22:35:38Z,2024-02-21T05:46:33Z,2,0,0,0,0
545,UgwyVjMrvZ100itE8jN4AaABAg,uelHwf8o7_U,Feb 2....2024// 9.09 am still same energy 🔥,2024-02-02T03:39:35Z,2024-02-21T05:46:34Z,2,0,0,0,0
546,Ugy9QzMkRBIOeUWXKrh4AaABAg,uelHwf8o7_U,"Its February 2024, let's see how many legends are listening to this incredible Eminem song💜",2024-02-10T13:07:48Z,2024-02-21T05:46:33Z,722,19,0,0,0
547,UgwZEzgcymbslFnMsKl4AaABAg,uelHwf8o7_U,"Пиздееец
Не сгораемых клип
Благодарю Еминема и Рианну
Рианну и Еминема",2024-02-11T17:09:03Z,2024-02-21T05:46:33Z,0,0,,,1
548,UgzH1ubrzDUfk9aIpCh4AaABAg,uelHwf8o7_U,"Just gonna stand there and watch me burn?
Well, that's alright, because I like the way it hurts
Just gonna stand there and hear me cry?
Well, that's alright, because I love the way you lie
I love the way you lie
I can't tell you what it really is
I can only tell you what it feels like
And right now, there's a steel knife in my windpipe
I can't breathe, but I still fight while I can fight
As long as the wrong feels right, it's like I'm in flight
High off of love, drunk from her hate
It's like I'm huffing paint and I love her, the more I suffer
I suffocate and right before I'm about to drown
She resuscitates me, she fucking hates me
And I love it, ""Wait
Where you going?"" ""I'm leaving you""
""No you ain't, come back""
We're running right back, here we go again
It's so insane 'cause when it's going good, it's going great
I'm Superman, with the wind at his back, she's Lois Lane
But when it's bad, it's awful
I feel so ashamed, I snapped, ""Who's that dude?""
I don't even know his name, I laid hands on her
I'll never stoop so low again, I guess I don't know my own strength
Just gonna stand there and watch me burn?
Well, that's alright, because I like the way it hurts
Just gonna stand there and hear me cry?
Well, that's alright, because I love the way you lie
I love the way you lie
I love the way you lie
You ever love somebody so much you can barely breathe when you're with 'em?
You meet, and neither one of you, even know what hit 'em
Got that warm fuzzy feeling, yeah, them chills, used to get 'em
Now you're getting fucking sick of looking at 'em
You swore you've never hit 'em, never do nothing to hurt 'em
Now you're in each other's face
Spewing venom in your words when you spit 'em
You push, pull each other's hair, scratch, claw, bit 'em
Throw 'em down, pin 'em, so lost in the moments when you're in 'em
It's the rage that took over, it controls you both
So they say you're best to go your separate ways
Guess that they don't know ya 'cause today, that was yesterday
Yesterday is over, it's a different day
Sound like broken records playin' over
But you promised her, next time you'll show restraint
You don't get another chance, life is no Nintendo game
But you lied again
Now you get to watch her leave out the window
Guess that's why they call it window pane
Just gonna stand there and watch me burn?
Well, that's alright, because I like the way it hurts
Just gonna stand there and hear me cry?
Well, that's alright, because I love the way you lie
I love the way you lie
I love the way you lie
Now I know we said things, did things that we didn't mean
Then we fall back into the same patterns
Same routine, but your temper's just as bad as mine is
You're the same as me, when it comes to love, you're just as blinded
Baby, please come back, it wasn't you
Baby, it was me, maybe our relationship isn't as crazy as it seems
Maybe that's what happens when a tornado meets a volcano
All I know is I love you too much to walk away though
Come inside, pick up your bags off the sidewalk
Don't you hear sincerity in my voice when I talk?
Told you this is my fault, look me in the eyeball
Next time I'm pissed, I'll aim my fist at the drywall
Next time? There won't be no next time
I apologize, even though I know it's lies
I'm tired of the games, I just want her back, I know I'm a liar
If she ever tries to fucking leave again
I'm a tie her to the bed and set this house on fire
Just gonna stand there and watch me burn?
Well, that's alright, because I like the way it hurts
Just gonna stand there and hear me cry?
Well, that's alright, because I love the way you lie
I love the way you lie
I love the way you lie",2024-01-28T16:35:34Z,2024-02-21T05:46:34Z,1,0,0,0,0
549,Ugytp9wgcqTa2sD3gLd4AaABAg,uelHwf8o7_U,🤘❤❤❤❤,2024-01-29T09:51:54Z,2024-02-21T05:46:34Z,0,0,0,0,0
550,UgywK0L0jmmJaPKzSOh4AaABAg,uelHwf8o7_U,Fun fact  : I was 3 when this came out,2024-01-29T18:28:56Z,2024-02-21T05:46:34Z,0,0,0,0,0
551,Ugy421YvnWtHenxqTx14AaABAg,uelHwf8o7_U,이 노래 들을 때마다 뭔가 가슴이 찢어지는 거같았지😢,2024-02-14T08:32:09Z,2024-02-21T05:46:33Z,1,0,,,1
552,UgzhP6k9ry9dJ-OX48x4AaABAg,uelHwf8o7_U,I'm More Into Old Music 😊❤ #2024,2024-02-11T01:33:25Z,2024-02-21T05:46:33Z,0,0,0,0,0
553,UgwgVBtGvo1-ECWd3th4AaABAg,uelHwf8o7_U,I’m here in 2024,2024-02-13T17:51:08Z,2024-02-21T05:46:33Z,2,0,0,0,0
554,UgzZQIYSVjMijgWWyJ14AaABAg,uelHwf8o7_U,"@ lisa porter yeah but i did see in ebony magazine that beyonce rihanna and several other AFRICAN AMERICAN hollywood celebrities BLEACH THEIR SKIN LIGHTER using skin lightening products from some web site called "" mansion hawaii beauty online"" . Im not surprised it seems everybody changes their appearance these days.",2024-02-20T10:28:00Z,2024-02-21T05:46:33Z,0,0,0,0,0
555,UgyBs9wIAfiSOHFQFVB4AaABAg,uelHwf8o7_U,2:31 Does he smoke weed like in 0:26,2024-02-16T03:20:43Z,2024-02-21T05:46:33Z,0,0,0,0,0
556,UgwG8paEIELwFZ57VLB4AaABAg,uelHwf8o7_U,2024!,2024-02-08T21:44:03Z,2024-02-21T05:46:33Z,2,0,0,0,0
557,Ugw_hTOJMhz_pZHsmWR4AaABAg,uelHwf8o7_U,"3:30
We not gonna talk about how he said ""look me in the eyeball""",2024-02-15T01:58:49Z,2024-02-21T05:46:33Z,0,0,0,0,0
558,UgyxqvwHeFSjdjlfliN4AaABAg,uelHwf8o7_U,True fans still listening in 2024.,2024-02-17T01:59:59Z,2024-02-21T05:46:33Z,15,1,0,0,0
559,UgyZIOG73j6e1m39slx4AaABAg,uelHwf8o7_U,It's 2024 and I'm still listening this Beauty 😍,2024-02-20T20:03:02Z,2024-02-21T05:46:33Z,0,0,0,0,0
560,UgwlOs-oKfdsVBkU42V4AaABAg,uelHwf8o7_U,Love these 2 working together best video ever,2024-02-17T18:22:24Z,2024-02-21T05:46:33Z,2,0,0,0,0
561,UgxuoayfMVI0tOtmIcl4AaABAg,uelHwf8o7_U,Didn’t even realise this was an Eminem song lmfaoooo,2024-02-08T09:49:16Z,2024-02-21T05:46:33Z,0,0,0,0,0
562,Ugzm9rj0GytKiVxPRDN4AaABAg,uelHwf8o7_U,Februari 2024 👋,2024-02-18T11:18:06Z,2024-02-21T05:46:33Z,1,0,0,0,0
563,Ugw7sZE2hI-JroS0z1F4AaABAg,uelHwf8o7_U,Who else thinks Rihanna is looking way too funny for 2024??😂😂,2024-02-17T13:28:13Z,2024-02-21T05:46:33Z,1,0,0,0,0
564,UgzFBDRJpZg7cr6f8iB4AaABAg,uelHwf8o7_U,Megan fox ❤❤,2024-02-08T11:11:35Z,2024-02-21T05:46:33Z,0,0,0,0,0
565,UgwRa3RrL1U-6PpZmA94AaABAg,uelHwf8o7_U,Es megan Fox?,2024-02-14T01:49:11Z,2024-02-21T05:46:33Z,1,0,0,0,0
566,UgzG0MjZnDs14a0dMJJ4AaABAg,uelHwf8o7_U,Eminem is the BEST!!!,2024-02-09T06:45:12Z,2024-02-21T05:46:33Z,0,0,0,0,0
567,Ugy59T-XUyYidI9tD4B4AaABAg,uelHwf8o7_U,Who still hear it February 2024,2024-02-20T20:30:18Z,2024-02-21T05:46:33Z,0,0,0,0,0
568,UgzSe7MA-KXxNUpp9k94AaABAg,uelHwf8o7_U,"It has been six years. Not a word, not a message, but when she came to visit my city and we happened to cross paths, I was standing right where she had left off six years earlier. It's only been five seconds, but it doesn't seem like I've made any progress during this time.☺💔",2024-02-08T10:12:17Z,2024-02-21T05:46:33Z,0,0,0,0,0
569,UgxY3vZYpLXi8MeJ1b94AaABAg,uelHwf8o7_U,0:33 George Floyd,2024-02-11T18:26:24Z,2024-02-21T05:46:33Z,1,0,0,0,0
570,Ugwl0ETt1qH8AtrM1bZ4AaABAg,uelHwf8o7_U,will anyone still hear it in 2024?,2024-02-08T14:29:11Z,2024-02-21T05:46:33Z,1,0,0,0,0
571,UgyDV-IdtIA2S1Gjool4AaABAg,uelHwf8o7_U,Miusic is goodd,2024-02-04T00:02:01Z,2024-02-21T05:46:34Z,0,0,0,0,0
572,Ugy-LkbNkQtVVt8laNd4AaABAg,uelHwf8o7_U,No se que dice pero me encanta,2024-02-03T05:22:48Z,2024-02-21T05:46:34Z,0,0,,,1
573,UgwsYYo8GqAv2v0-7fl4AaABAg,uelHwf8o7_U,Lake boarding snorkler ship water i land on snorler im dork well knew to us alll round bowl him both ends cliwns dangerous now wanna steele or pay bill fff him to you pay bill or pay bill then pay bill 😊,2024-02-07T00:52:27Z,2024-02-21T05:46:33Z,0,1,1,1,0
574,UgyJ1yQo-bGjVCCas-d4AaABAg,uelHwf8o7_U,"Team if you love this song 
👇",2024-02-18T02:31:09Z,2024-02-21T05:46:33Z,2,0,0,0,0
575,Ugwnp5GSbP47qIOPF1N4AaABAg,uelHwf8o7_U,Le bonheur était lá c pas que j'ai dit et t'as perdu un et un seul il y en a pas deux un bonheur que tu n'a pas gagner et que tu ne pourras jamais gagner,2024-02-17T03:05:27Z,2024-02-21T05:46:33Z,0,0,,,1
576,Ugyn9UDeHlnCNzBm6lp4AaABAg,uelHwf8o7_U,Helloooooo😂😂😂,2024-02-09T15:29:58Z,2024-02-21T05:46:33Z,0,1,0,0,0
577,UgxnDukkVpruAOz-BAV4AaABAg,uelHwf8o7_U,Me ❤❤❤❤❤❤,2024-02-16T17:57:15Z,2024-02-21T05:46:33Z,0,0,0,0,0
578,UgyvKG0LAi-bJoAChDx4AaABAg,uelHwf8o7_U,"Here @jan,28,2024",2024-01-28T13:44:04Z,2024-02-21T05:46:34Z,0,0,0,0,0
579,UgxSh7vL2wIKPOoE0pB4AaABAg,uelHwf8o7_U,خوب کوص پشمالوی کردم امروز هم 😂😂😂😂😂,2024-02-09T21:13:17Z,2024-02-21T05:46:33Z,0,0,,,1
580,UgxuNN8Q3SX5vi75heR4AaABAg,uelHwf8o7_U,Blue and Kristie Michelle Parker 💙💞💞💙💙💙💞💞💞💙💙💞💞💞😮😮😮😮❤❤❤❤❤❤❤,2024-02-04T16:21:57Z,2024-02-21T05:46:33Z,0,0,0,0,0
581,UgyzhGt1HcXHFTTRsdV4AaABAg,uelHwf8o7_U,Who watching in 2032 ❤️❤️🔥🔥,2024-02-01T23:28:42Z,2024-02-21T05:46:34Z,0,1,0,0,0
582,UgxNFi1ipVaJqyAjdX14AaABAg,uelHwf8o7_U,I had no idea this was Megan Fox,2024-02-01T22:55:29Z,2024-02-21T05:46:34Z,1,0,0,0,0
583,Ugx4sCBHacIss2a7rh94AaABAg,uelHwf8o7_U,Fu K,2024-02-16T23:38:29Z,2024-02-21T05:46:33Z,0,0,1,1,0
584,UgzKR5VVGN4czPM7_F14AaABAg,uelHwf8o7_U,Bebe please come back 💔💔💔,2024-02-16T22:13:34Z,2024-02-21T05:46:33Z,0,0,0,0,0
585,UgxuajKVF__ouzBJHaN4AaABAg,uelHwf8o7_U,Tomando um gin sabor maçã verdeee ❤❤❤❤❤❤❤😍😍😍😍😍😍😍😍🇧🇷🇧🇷🇧🇷🇧🇷🍾🍹🍾🍹🍾🍹🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷❤️❤️❤️❤️❤️❤️❤️❤️😍😍😍😍😍😍,2024-02-19T16:24:35Z,2024-02-21T05:46:33Z,0,0,,,1
586,UgzPGX-Ffpg9vU0Tx5x4AaABAg,uelHwf8o7_U,I have always loved his music he makes amazing music I listen to his music every night,2024-01-30T01:31:11Z,2024-02-21T05:46:34Z,0,0,0,0,0
587,UgyyeL2BWmClflVrswd4AaABAg,uelHwf8o7_U,Here,2024-02-17T13:32:00Z,2024-02-21T05:46:33Z,0,0,0,0,0
588,UgwxQyxi7z6MAl05JT54AaABAg,uelHwf8o7_U,"Fucking hell, hearing people call this song old, meanwhile i still listen to music from 60's, and 70's occasionally 😂",2024-02-02T06:20:34Z,2024-02-21T05:46:34Z,0,0,0,0,0
589,Ugyx7RfnJyE7D-AZ7_J4AaABAg,uelHwf8o7_U,These types of relationships  are fun never.,2024-02-03T11:25:37Z,2024-02-21T05:46:34Z,0,0,0,0,0
590,UgxCO8I_1AJ4dfE7QJV4AaABAg,uelHwf8o7_U,Any one 2024❤❤😂😂😂❤,2024-02-12T20:36:51Z,2024-02-21T05:46:33Z,0,0,0,0,0
591,UgzlnKS9I1a0_92HiwF4AaABAg,uelHwf8o7_U,Someone ....in 2024🎉🎉❤,2024-02-07T05:16:51Z,2024-02-21T05:46:33Z,2,0,0,0,0
592,UgzArKP5MCmdtLoMDw14AaABAg,uelHwf8o7_U,2024 Eminem's so good,2024-02-17T10:41:58Z,2024-02-21T05:46:33Z,0,0,0,0,0
593,UgxfXflGsTSYgkXcLC14AaABAg,uelHwf8o7_U,"2024 مين بيتسمع عليها 🥰
ⓕمحمد اب عمر",2024-02-18T16:15:20Z,2024-02-21T05:46:33Z,0,0,,,1
594,UgyKT0L3z4heiMXmNkR4AaABAg,uelHwf8o7_U,I can't imagine featuring without Rihanna. It has to be Rihanna,2024-02-08T12:16:03Z,2024-02-21T05:46:33Z,0,0,0,0,0
595,Ugyow6e32eVPtKKI7CN4AaABAg,uelHwf8o7_U,Here to see how megan used to look before all the surgeries f*uking her up,2024-02-17T22:27:13Z,2024-02-21T05:46:33Z,2,0,0,0,0
596,UgxxuS3ojtbDkgFzKVN4AaABAg,uelHwf8o7_U,2024??,2024-02-06T21:38:53Z,2024-02-21T05:46:33Z,1,0,0,0,0
597,UgyFKERqh7oFQn00EEZ4AaABAg,uelHwf8o7_U,still so amazing to me,2024-02-08T05:08:44Z,2024-02-21T05:46:33Z,0,0,0,0,0
598,UgyNNdVeuiP2rCoSAoJ4AaABAg,uelHwf8o7_U,2024❤,2024-02-09T13:52:49Z,2024-02-21T05:46:33Z,1,0,0,0,0
599,UgzxvybZt5l2vFD3F5l4AaABAg,uelHwf8o7_U,Tq for 400 subscribes lub u all😘,2024-01-31T21:12:50Z,2024-02-21T05:46:34Z,0,0,1,1,0
600,Ugxx5-SzPjVYbcimw_d4AaABAg,uelHwf8o7_U,Me,2024-02-04T05:14:46Z,2024-02-21T05:46:34Z,0,0,0,1,0
601,UgwSLoWoeFFUIeuw_TR4AaABAg,uelHwf8o7_U,Eminem ❤,2024-02-07T20:53:04Z,2024-02-21T05:46:33Z,0,1,0,0,0
602,UgwbmTLQo0KBdDTYhft4AaABAg,uelHwf8o7_U,2024 com muito sucesso 🎉,2024-01-31T14:10:37Z,2024-02-21T05:46:34Z,1,0,,,1
603,Ugxv3EYCgK1ILMeUD9F4AaABAg,uelHwf8o7_U,❤,2024-02-14T03:31:32Z,2024-02-21T05:46:33Z,0,0,0,0,0
